individual_id,species_id,pokemon_id,identifier,identifier_species,has_gender_differences,gender_rate,gender,height,height_meters,height_ft,individual_height_ft,weight,weight_kg,weight_lbs,individual_weight_lbs,base_exp,order,forms_switchable,is_default,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,capture_rate,base_happiness,is_baby,hatch_counter,growth_rate_id,order_species,base_hp,base_attack,base_defense,base_special_attack,base_special_defense,base_speed,effort_hp,effort_attack,effort_defense,effort_special_attack,effort_special_defense,effort_speed
1233,356,356,dusclops,dusclops,0,4,male,16,1.6,4.845,4.83,306,30.6,67.5,67.24,159,449,0,1,3,355,182,1,12,2,90,35,0,25,3,384,40,70,130,60,130,25,0,0,1,0,1,0
2690,357,357,tropius,tropius,0,4,female,20,2,6.056,6.05,1000,100,220.5,220.43,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
1684,357,357,tropius,tropius,0,4,female,20,2,6.056,6.01,1000,100,220.5,218.93,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
65,357,357,tropius,tropius,0,4,male,20,2,6.056,6.08,1000,100,220.5,221.19,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
2210,357,357,tropius,tropius,0,4,female,20,2,6.056,5.93,1000,100,220.5,215.88,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
4803,357,357,tropius,tropius,0,4,male,20,2,6.056,6.12,1000,100,220.5,222.65,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
3959,357,357,tropius,tropius,0,4,male,20,2,6.056,6.01,1000,100,220.5,218.64,161,451,0,1,3,NA,183,5,8,2,200,70,0,25,1,386,99,68,83,72,87,51,2,0,0,0,0,0
3677,358,358,chimecho,chimecho,0,4,male,6,0.6,1.817,1.55,10,1,2.2,1.87,159,453,0,1,3,433,184,2,4,3,45,70,0,25,3,388,75,50,80,95,90,65,0,0,0,1,1,0
2447,359,359,absol,absol,0,4,female,12,1.2,3.634,3.78,470,47,103.6,107.79,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
753,359,359,absol,absol,0,4,female,12,1.2,3.634,3.65,470,47,103.6,104.14,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
1987,359,359,absol,absol,0,4,female,12,1.2,3.634,3.71,470,47,103.6,105.82,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
1260,359,359,absol,absol,0,4,male,12,1.2,3.634,3.75,470,47,103.6,106.96,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
4220,359,359,absol,absol,0,4,female,12,1.2,3.634,3.85,470,47,103.6,109.70,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
1455,359,359,absol,absol,0,4,female,12,1.2,3.634,3.56,470,47,103.6,101.46,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
2065,359,359,absol,absol,0,4,male,12,1.2,3.634,3.66,470,47,103.6,104.26,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
288,359,359,absol,absol,0,4,female,12,1.2,3.634,3.66,470,47,103.6,104.20,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
3004,359,359,absol,absol,0,4,male,12,1.2,3.634,3.80,470,47,103.6,108.42,163,454,1,1,3,NA,185,9,8,4,30,35,0,25,4,389,65,130,60,75,60,75,0,2,0,0,0,0
196,359,10057,absol-mega,absol,0,4,male,12,1.2,3.634,3.64,490,49,108,108.27,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
2092,359,10057,absol-mega,absol,0,4,male,12,1.2,3.634,3.64,490,49,108,108.30,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
1866,359,10057,absol-mega,absol,0,4,female,12,1.2,3.634,3.45,490,49,108,102.44,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
1097,359,10057,absol-mega,absol,0,4,male,12,1.2,3.634,3.50,490,49,108,104.14,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
3141,359,10057,absol-mega,absol,0,4,female,12,1.2,3.634,3.67,490,49,108,108.95,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
3084,359,10057,absol-mega,absol,0,4,female,12,1.2,3.634,3.58,490,49,108,106.48,198,455,1,0,3,NA,185,9,8,4,30,35,0,25,4,389,65,150,60,115,60,115,0,2,0,0,0,0
3517,360,360,wynaut,wynaut,0,4,female,6,0.6,1.817,1.64,140,14,30.9,27.94,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
1364,360,360,wynaut,wynaut,0,4,male,6,0.6,1.817,1.87,140,14,30.9,31.84,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
2370,360,360,wynaut,wynaut,0,4,male,6,0.6,1.817,1.92,140,14,30.9,32.70,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
405,360,360,wynaut,wynaut,0,4,female,6,0.6,1.817,1.78,140,14,30.9,30.24,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
4750,360,360,wynaut,wynaut,0,4,male,6,0.6,1.817,1.84,140,14,30.9,31.31,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
1926,360,360,wynaut,wynaut,0,4,female,6,0.6,1.817,1.81,140,14,30.9,30.73,52,277,0,1,3,NA,100,2,6,1,125,70,1,20,2,232,95,23,48,23,48,23,1,0,0,0,0,0
4550,361,361,snorunt,snorunt,0,4,female,7,0.7,2.12,1.84,168,16.8,37,32.10,60,456,0,1,3,NA,186,4,12,1,190,70,0,20,2,390,50,50,50,50,50,50,1,0,0,0,0,0
4762,361,361,snorunt,snorunt,0,4,female,7,0.7,2.12,1.98,168,16.8,37,34.63,60,456,0,1,3,NA,186,4,12,1,190,70,0,20,2,390,50,50,50,50,50,50,1,0,0,0,0,0
1,361,361,snorunt,snorunt,0,4,male,7,0.7,2.12,2.12,168,16.8,37,36.97,60,456,0,1,3,NA,186,4,12,1,190,70,0,20,2,390,50,50,50,50,50,50,1,0,0,0,0,0
803,362,362,glalie,glalie,0,4,male,15,1.5,4.542,4.35,2565,256.5,565.5,541.72,168,457,1,1,3,361,186,4,1,1,75,70,0,20,2,391,80,80,80,80,80,80,2,0,0,0,0,0
1982,362,362,glalie,glalie,0,4,male,15,1.5,4.542,4.47,2565,256.5,565.5,556.78,168,457,1,1,3,361,186,4,1,1,75,70,0,20,2,391,80,80,80,80,80,80,2,0,0,0,0,0
390,362,362,glalie,glalie,0,4,male,15,1.5,4.542,4.58,2565,256.5,565.5,570.36,168,457,1,1,3,361,186,4,1,1,75,70,0,20,2,391,80,80,80,80,80,80,2,0,0,0,0,0
3147,362,362,glalie,glalie,0,4,male,15,1.5,4.542,4.59,2565,256.5,565.5,571.10,168,457,1,1,3,361,186,4,1,1,75,70,0,20,2,391,80,80,80,80,80,80,2,0,0,0,0,0
1640,362,362,glalie,glalie,0,4,female,15,1.5,4.542,4.48,2565,256.5,565.5,558.03,168,457,1,1,3,361,186,4,1,1,75,70,0,20,2,391,80,80,80,80,80,80,2,0,0,0,0,0
3433,362,10074,glalie-mega,glalie,0,4,female,21,2.1,6.359,6.42,3502,350.2,772.1,779.51,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
4175,362,10074,glalie-mega,glalie,0,4,female,21,2.1,6.359,6.38,3502,350.2,772.1,774.77,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
1182,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.50,3502,350.2,772.1,789.34,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
1696,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.45,3502,350.2,772.1,782.66,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
2016,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.41,3502,350.2,772.1,777.81,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
1305,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.37,3502,350.2,772.1,773.56,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
4961,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.68,3502,350.2,772.1,811.56,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
4170,362,10074,glalie-mega,glalie,0,4,male,21,2.1,6.359,6.47,3502,350.2,772.1,784.97,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
1046,362,10074,glalie-mega,glalie,0,4,female,21,2.1,6.359,6.37,3502,350.2,772.1,773.80,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
4253,362,10074,glalie-mega,glalie,0,4,female,21,2.1,6.359,6.38,3502,350.2,772.1,775.14,203,458,1,0,3,361,186,4,1,1,75,70,0,20,2,391,80,120,80,120,80,100,2,0,0,0,0,0
3107,363,363,spheal,spheal,0,4,male,8,0.8,2.422,2.49,395,39.5,87.1,89.44,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
1021,363,363,spheal,spheal,0,4,male,8,0.8,2.422,2.25,395,39.5,87.1,80.91,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
1951,363,363,spheal,spheal,0,4,male,8,0.8,2.422,2.40,395,39.5,87.1,86.16,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
2275,363,363,spheal,spheal,0,4,male,8,0.8,2.422,2.46,395,39.5,87.1,88.47,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
2235,363,363,spheal,spheal,0,4,female,8,0.8,2.422,2.42,395,39.5,87.1,86.85,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
3719,363,363,spheal,spheal,0,4,female,8,0.8,2.422,2.67,395,39.5,87.1,96.09,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
1198,363,363,spheal,spheal,0,4,male,8,0.8,2.422,2.54,395,39.5,87.1,91.42,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
4460,363,363,spheal,spheal,0,4,female,8,0.8,2.422,2.54,395,39.5,87.1,91.38,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
3692,363,363,spheal,spheal,0,4,female,8,0.8,2.422,2.35,395,39.5,87.1,84.65,58,460,0,1,3,NA,187,2,3,7,255,70,0,20,4,393,70,40,50,55,50,25,1,0,0,0,0,0
3241,364,364,sealeo,sealeo,0,4,female,11,1.1,3.331,3.42,876,87.6,193.1,197.97,144,461,0,1,3,363,187,2,3,7,120,70,0,20,4,394,90,60,70,75,70,45,2,0,0,0,0,0
1713,364,364,sealeo,sealeo,0,4,female,11,1.1,3.331,3.23,876,87.6,193.1,187.07,144,461,0,1,3,363,187,2,3,7,120,70,0,20,4,394,90,60,70,75,70,45,2,0,0,0,0,0
3947,364,364,sealeo,sealeo,0,4,male,11,1.1,3.331,3.22,876,87.6,193.1,186.55,144,461,0,1,3,363,187,2,3,7,120,70,0,20,4,394,90,60,70,75,70,45,2,0,0,0,0,0
338,364,364,sealeo,sealeo,0,4,female,11,1.1,3.331,3.34,876,87.6,193.1,193.45,144,461,0,1,3,363,187,2,3,7,120,70,0,20,4,394,90,60,70,75,70,45,2,0,0,0,0,0
2464,364,364,sealeo,sealeo,0,4,female,11,1.1,3.331,3.28,876,87.6,193.1,189.97,144,461,0,1,3,363,187,2,3,7,120,70,0,20,4,394,90,60,70,75,70,45,2,0,0,0,0,0
2912,365,365,walrein,walrein,0,4,male,14,1.4,4.239,4.14,1506,150.6,332,324.48,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
283,365,365,walrein,walrein,0,4,female,14,1.4,4.239,4.30,1506,150.6,332,337.01,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
4094,365,365,walrein,walrein,0,4,male,14,1.4,4.239,4.21,1506,150.6,332,329.73,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
225,365,365,walrein,walrein,0,4,female,14,1.4,4.239,4.26,1506,150.6,332,333.64,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
23,365,365,walrein,walrein,0,4,male,14,1.4,4.239,4.26,1506,150.6,332,333.64,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
1488,365,365,walrein,walrein,0,4,female,14,1.4,4.239,4.25,1506,150.6,332,332.63,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
2089,365,365,walrein,walrein,0,4,female,14,1.4,4.239,4.40,1506,150.6,332,344.61,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
4112,365,365,walrein,walrein,0,4,male,14,1.4,4.239,4.41,1506,150.6,332,345.00,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
929,365,365,walrein,walrein,0,4,male,14,1.4,4.239,4.36,1506,150.6,332,341.48,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
1478,365,365,walrein,walrein,0,4,female,14,1.4,4.239,4.39,1506,150.6,332,343.43,239,462,0,1,3,364,187,2,8,7,45,70,0,20,4,395,110,80,90,95,90,65,3,0,0,0,0,0
2662,366,366,clamperl,clamperl,0,4,female,4,0.4,1.211,1.33,525,52.5,115.7,126.69,69,463,0,1,3,NA,188,2,1,7,255,70,0,20,5,396,35,64,85,74,55,32,0,0,1,0,0,0
2976,366,366,clamperl,clamperl,0,4,male,4,0.4,1.211,1.26,525,52.5,115.7,120.67,69,463,0,1,3,NA,188,2,1,7,255,70,0,20,5,396,35,64,85,74,55,32,0,0,1,0,0,0
638,366,366,clamperl,clamperl,0,4,male,4,0.4,1.211,1.30,525,52.5,115.7,123.73,69,463,0,1,3,NA,188,2,1,7,255,70,0,20,5,396,35,64,85,74,55,32,0,0,1,0,0,0
15,366,366,clamperl,clamperl,0,4,male,4,0.4,1.211,1.09,525,52.5,115.7,104.04,69,463,0,1,3,NA,188,2,1,7,255,70,0,20,5,396,35,64,85,74,55,32,0,0,1,0,0,0
462,366,366,clamperl,clamperl,0,4,female,4,0.4,1.211,1.17,525,52.5,115.7,111.78,69,463,0,1,3,NA,188,2,1,7,255,70,0,20,5,396,35,64,85,74,55,32,0,0,1,0,0,0
1989,367,367,huntail,huntail,0,4,male,17,1.7,5.148,5.17,270,27,59.5,59.72,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
2632,367,367,huntail,huntail,0,4,male,17,1.7,5.148,5.18,270,27,59.5,59.90,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
2827,367,367,huntail,huntail,0,4,female,17,1.7,5.148,5.11,270,27,59.5,59.08,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
2176,367,367,huntail,huntail,0,4,male,17,1.7,5.148,5.11,270,27,59.5,59.10,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
4652,367,367,huntail,huntail,0,4,female,17,1.7,5.148,5.14,270,27,59.5,59.43,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
4844,367,367,huntail,huntail,0,4,male,17,1.7,5.148,5.18,270,27,59.5,59.85,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
1128,367,367,huntail,huntail,0,4,female,17,1.7,5.148,4.98,270,27,59.5,57.60,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
2905,367,367,huntail,huntail,0,4,male,17,1.7,5.148,5.10,270,27,59.5,58.97,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
3613,367,367,huntail,huntail,0,4,female,17,1.7,5.148,5.25,270,27,59.5,60.69,170,464,0,1,3,366,188,2,2,7,60,70,0,20,5,397,55,104,105,94,75,52,0,1,1,0,0,0
2885,368,368,gorebyss,gorebyss,0,4,male,18,1.8,5.451,5.39,226,22.6,49.8,49.27,170,465,0,1,3,366,188,6,2,7,60,70,0,20,5,398,55,84,105,114,75,52,0,0,0,2,0,0
1650,368,368,gorebyss,gorebyss,0,4,male,18,1.8,5.451,5.54,226,22.6,49.8,50.62,170,465,0,1,3,366,188,6,2,7,60,70,0,20,5,398,55,84,105,114,75,52,0,0,0,2,0,0
1736,368,368,gorebyss,gorebyss,0,4,male,18,1.8,5.451,5.56,226,22.6,49.8,50.83,170,465,0,1,3,366,188,6,2,7,60,70,0,20,5,398,55,84,105,114,75,52,0,0,0,2,0,0
3966,369,369,relicanth,relicanth,1,1,male,10,1,3.028,2.94,234,23.4,51.6,50.05,170,466,0,1,3,NA,189,4,3,7,25,70,0,40,1,399,100,90,130,45,65,55,1,0,1,0,0,0
2363,369,369,relicanth,relicanth,1,1,female,10,1,3.028,2.86,234,23.4,51.6,48.77,170,466,0,1,3,NA,189,4,3,7,25,70,0,40,1,399,100,90,130,45,65,55,1,0,1,0,0,0
4920,370,370,luvdisc,luvdisc,0,6,male,6,0.6,1.817,1.90,87,8.7,19.2,20.11,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
607,370,370,luvdisc,luvdisc,0,6,female,6,0.6,1.817,1.94,87,8.7,19.2,20.45,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
2987,370,370,luvdisc,luvdisc,0,6,male,6,0.6,1.817,1.79,87,8.7,19.2,18.96,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
3077,370,370,luvdisc,luvdisc,0,6,male,6,0.6,1.817,1.81,87,8.7,19.2,19.12,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
582,370,370,luvdisc,luvdisc,0,6,male,6,0.6,1.817,1.83,87,8.7,19.2,19.30,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
764,370,370,luvdisc,luvdisc,0,6,male,6,0.6,1.817,1.88,87,8.7,19.2,19.89,116,467,0,1,3,NA,190,6,3,7,225,70,0,20,3,400,43,30,55,40,65,97,0,0,0,0,0,1
29,371,371,bagon,bagon,0,4,male,6,0.6,1.817,1.81,421,42.1,92.8,92.65,60,468,0,1,3,NA,191,2,12,6,45,35,0,40,1,401,45,75,60,40,30,50,0,1,0,0,0,0
2547,371,371,bagon,bagon,0,4,male,6,0.6,1.817,1.88,421,42.1,92.8,96.17,60,468,0,1,3,NA,191,2,12,6,45,35,0,40,1,401,45,75,60,40,30,50,0,1,0,0,0,0
553,371,371,bagon,bagon,0,4,female,6,0.6,1.817,1.73,421,42.1,92.8,88.10,60,468,0,1,3,NA,191,2,12,6,45,35,0,40,1,401,45,75,60,40,30,50,0,1,0,0,0,0
2040,371,371,bagon,bagon,0,4,female,6,0.6,1.817,1.69,421,42.1,92.8,86.06,60,468,0,1,3,NA,191,2,12,6,45,35,0,40,1,401,45,75,60,40,30,50,0,1,0,0,0,0
4024,371,371,bagon,bagon,0,4,female,6,0.6,1.817,1.96,421,42.1,92.8,100.05,60,468,0,1,3,NA,191,2,12,6,45,35,0,40,1,401,45,75,60,40,30,50,0,1,0,0,0,0
2355,372,372,shelgon,shelgon,0,4,female,11,1.1,3.331,3.40,1105,110.5,243.6,248.79,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
4715,372,372,shelgon,shelgon,0,4,male,11,1.1,3.331,3.14,1105,110.5,243.6,229.56,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
1538,372,372,shelgon,shelgon,0,4,female,11,1.1,3.331,3.31,1105,110.5,243.6,241.92,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
3761,372,372,shelgon,shelgon,0,4,male,11,1.1,3.331,3.42,1105,110.5,243.6,250.18,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
336,372,372,shelgon,shelgon,0,4,male,11,1.1,3.331,3.34,1105,110.5,243.6,244.19,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
4375,372,372,shelgon,shelgon,0,4,female,11,1.1,3.331,3.49,1105,110.5,243.6,254.94,147,469,0,1,3,371,191,9,8,6,45,35,0,40,1,402,65,95,100,60,50,50,0,0,2,0,0,0
3146,373,373,salamence,salamence,0,4,female,15,1.5,4.542,4.58,1026,102.6,226.2,227.99,270,470,1,1,3,372,191,2,8,6,45,35,0,40,1,403,95,135,80,110,80,100,0,3,0,0,0,0
404,373,373,salamence,salamence,0,4,female,15,1.5,4.542,4.59,1026,102.6,226.2,228.39,270,470,1,1,3,372,191,2,8,6,45,35,0,40,1,403,95,135,80,110,80,100,0,3,0,0,0,0
3503,373,373,salamence,salamence,0,4,female,15,1.5,4.542,4.42,1026,102.6,226.2,220.22,270,470,1,1,3,372,191,2,8,6,45,35,0,40,1,403,95,135,80,110,80,100,0,3,0,0,0,0
837,373,373,salamence,salamence,0,4,male,15,1.5,4.542,4.53,1026,102.6,226.2,225.35,270,470,1,1,3,372,191,2,8,6,45,35,0,40,1,403,95,135,80,110,80,100,0,3,0,0,0,0
4691,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.36,1126,112.6,248.2,244.19,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
2139,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.44,1126,112.6,248.2,247.65,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
4430,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.46,1126,112.6,248.2,248.61,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
1511,373,10089,salamence-mega,salamence,0,4,female,18,1.8,5.451,5.36,1126,112.6,248.2,244.15,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
294,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.54,1126,112.6,248.2,252.43,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
2873,373,10089,salamence-mega,salamence,0,4,female,18,1.8,5.451,5.61,1126,112.6,248.2,255.44,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
674,373,10089,salamence-mega,salamence,0,4,female,18,1.8,5.451,5.31,1126,112.6,248.2,241.87,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
4321,373,10089,salamence-mega,salamence,0,4,female,18,1.8,5.451,5.43,1126,112.6,248.2,247.29,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
363,373,10089,salamence-mega,salamence,0,4,female,18,1.8,5.451,5.36,1126,112.6,248.2,244.24,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
2703,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.52,1126,112.6,248.2,251.16,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
1905,373,10089,salamence-mega,salamence,0,4,male,18,1.8,5.451,5.36,1126,112.6,248.2,244.06,315,471,1,0,3,372,191,2,8,6,45,35,0,40,1,403,95,145,130,120,90,120,0,3,0,0,0,0
2907,374,374,beldum,beldum,0,-1,no gender,6,0.6,1.817,1.64,952,95.2,209.9,189.68,60,472,0,1,3,NA,192,2,5,6,3,35,0,40,1,404,40,55,80,35,60,30,0,0,1,0,0,0
186,374,374,beldum,beldum,0,-1,no gender,6,0.6,1.817,1.73,952,95.2,209.9,199.97,60,472,0,1,3,NA,192,2,5,6,3,35,0,40,1,404,40,55,80,35,60,30,0,0,1,0,0,0
2688,374,374,beldum,beldum,0,-1,no gender,6,0.6,1.817,1.76,952,95.2,209.9,202.97,60,472,0,1,3,NA,192,2,5,6,3,35,0,40,1,404,40,55,80,35,60,30,0,0,1,0,0,0
3566,374,374,beldum,beldum,0,-1,no gender,6,0.6,1.817,1.82,952,95.2,209.9,210.71,60,472,0,1,3,NA,192,2,5,6,3,35,0,40,1,404,40,55,80,35,60,30,0,0,1,0,0,0
204,375,375,metang,metang,0,-1,no gender,12,1.2,3.634,3.60,2025,202.5,446.4,442.22,147,473,0,1,3,374,192,2,4,6,3,35,0,40,1,405,60,75,100,55,80,50,0,0,2,0,0,0
1038,375,375,metang,metang,0,-1,no gender,12,1.2,3.634,3.59,2025,202.5,446.4,441.00,147,473,0,1,3,374,192,2,4,6,3,35,0,40,1,405,60,75,100,55,80,50,0,0,2,0,0,0
10,375,375,metang,metang,0,-1,no gender,12,1.2,3.634,3.70,2025,202.5,446.4,454.14,147,473,0,1,3,374,192,2,4,6,3,35,0,40,1,405,60,75,100,55,80,50,0,0,2,0,0,0
